date,temp_max_c,temp_min_c,temp_avg_c,precipitation_mm,city_name
2021-11-04,30.29,14.81,21.56,0.03,Sao Paulo
2021-11-05,30.18,16.22,22.04,0.05,Sao Paulo
2021-11-06,31.15,14.6,21.44,0.01,Sao Paulo
2021-11-07,28.74,15.45,20.37,0.02,Sao Paulo
2021-11-08,30.59,14.99,20.97,0.06,Sao Paulo
2021-11-09,29.86,15.76,20.66,0.5,Sao Paulo
2021-11-10,29.2,15.04,20.44,0.17,Sao Paulo
2021-11-11,25.36,15.47,18.55,3.17,Sao Paulo
2021-11-12,24.12,12.77,17.42,0.82,Sao Paulo
2021-11-13,25.31,11.56,17.03,0.1,Sao Paulo
2021-11-14,30.05,12.87,19.61,0.01,Sao Paulo
2021-11-15,31.69,13.81,21.24,0.01,Sao Paulo
2021-11-16,32.3,15.76,23.25,0.01,Sao Paulo
2021-11-17,34.11,17.03,24.88,0.01,Sao Paulo
2021-11-18,24.55,19.96,21.85,36.49,Sao Paulo
2021-11-19,26.49,16.63,20.87,5.94,Sao Paulo
2021-11-20,24.68,14.02,18.78,1.5,Sao Paulo
2021-11-21,25.99,12.91,18,0.11,Sao Paulo
2021-11-22,30.24,12.32,19.92,0.33,Sao Paulo
2021-11-23,33.57,13.64,23.49,0.16,Sao Paulo
2021-11-24,30.37,17.04,22.28,0.12,Sao Paulo
2021-11-25,33.69,16.53,24.24,0.38,Sao Paulo
2021-11-26,30.15,20.47,23.48,6.47,Sao Paulo
2021-11-27,30.86,18.87,23.89,0.96,Sao Paulo
2021-11-28,31.52,17.75,24.28,0.02,Sao Paulo
2021-11-29,33.76,18.54,26.09,0.51,Sao Paulo
2021-11-30,28.43,20.15,23.8,9.93,Sao Paulo
2021-12-01,31.07,18.41,23.6,0.29,Sao Paulo
2021-12-02,30.44,17.01,22.04,2.65,Sao Paulo
2021-12-03,27.78,16.09,20.47,1.26,Sao Paulo
2021-12-04,31.31,15.98,21.77,0.22,Sao Paulo
2021-12-05,30.98,17.03,22.85,1,Sao Paulo
2021-12-06,28.94,17.12,21.43,6.11,Sao Paulo
2021-12-07,22.59,14.51,18.18,8.87,Sao Paulo
2021-12-08,24,14.01,17.65,3.51,Sao Paulo
2021-12-09,26.65,13.18,18.73,0.26,Sao Paulo
2021-12-10,29.11,13.65,20.16,0.33,Sao Paulo
2021-12-11,32.65,13.16,23.13,0.09,Sao Paulo
2021-12-12,34.41,18.18,25.27,0.48,Sao Paulo
2021-12-13,29.71,19.67,24.29,7.65,Sao Paulo
2021-12-14,28.47,20.43,23.75,16.68,Sao Paulo
2021-12-15,26.78,20.27,23.22,14.95,Sao Paulo
2021-12-16,27.29,20.51,23.52,21.08,Sao Paulo
2021-12-17,27.81,19.16,22.72,13.88,Sao Paulo
2021-12-18,26.41,16.97,21.03,2.81,Sao Paulo
2021-12-19,24.86,15.16,19.13,0.53,Sao Paulo
2021-12-20,27.37,14.81,20.21,0.27,Sao Paulo
2021-12-21,30.33,16.13,22.61,0.01,Sao Paulo
2021-12-22,31.08,16.91,23.71,4.59,Sao Paulo
2021-12-23,26.17,14.84,19.91,3.43,Sao Paulo
2021-12-24,25.86,14.81,19.11,1.69,Sao Paulo
2021-12-25,28.25,13.92,20.19,0.15,Sao Paulo
2021-12-26,31.82,14.63,23.07,0.29,Sao Paulo
2021-12-27,30.75,17.83,23.9,6.75,Sao Paulo
2021-12-28,29.59,18.12,22.64,7.85,Sao Paulo
2021-12-29,27.42,17.83,21.54,3.18,Sao Paulo
2021-12-30,23.81,17.53,20.41,18.8,Sao Paulo
2021-12-31,24.56,17.72,21.14,24.47,Sao Paulo
2022-01-01,25.87,18.08,21.52,9.98,Sao Paulo
2022-01-02,26.08,19.67,22.64,4.81,Sao Paulo
2022-01-03,27.97,19.22,22.95,10.84,Sao Paulo
2022-01-04,27.55,18.72,22.79,12.59,Sao Paulo
2022-01-05,25.2,20.25,22.41,7.29,Sao Paulo
2022-01-06,24.76,18.77,21.05,21.4,Sao Paulo
2022-01-07,24.45,17.81,20.07,5.25,Sao Paulo
2022-01-08,24.64,16.22,19.54,4.46,Sao Paulo
2022-01-09,22.34,15.75,18.5,5.83,Sao Paulo
2022-01-10,25.77,16.7,20.28,5.28,Sao Paulo
2022-01-11,24.92,17.58,20.83,11.51,Sao Paulo
2022-01-12,25.33,18.59,21.55,2.67,Sao Paulo
2022-01-13,26.22,18.54,22.3,8.9,Sao Paulo
2022-01-14,27.7,19.31,23.19,3.24,Sao Paulo
2022-01-15,25.75,19.95,22.3,6.05,Sao Paulo
2022-01-16,26.03,18.7,22.59,5.57,Sao Paulo
2022-01-17,27.94,17.92,22.86,3.29,Sao Paulo
2022-01-18,29.71,18.12,24.16,9.44,Sao Paulo
2022-01-19,28.4,19.82,23.83,7.71,Sao Paulo
2022-01-20,30.03,19.5,24.1,8.64,Sao Paulo
2022-01-21,29.77,18.83,23.42,1.09,Sao Paulo
2022-01-22,29.82,17.54,22.93,0.04,Sao Paulo
2022-01-23,31.41,19.31,24.83,0.05,Sao Paulo
2022-01-24,31.37,19.56,24.65,0.1,Sao Paulo
2022-01-25,30.15,20.06,24.53,2.05,Sao Paulo
2022-01-26,29.36,20.07,24.24,4.39,Sao Paulo
2022-01-27,30.2,20.21,24.83,8.14,Sao Paulo
2022-01-28,25.31,18.97,21.94,25.76,Sao Paulo
2022-01-29,24.75,18.42,20.85,63.8,Sao Paulo
2022-01-30,25.34,18.91,21.33,19.36,Sao Paulo
2022-01-31,25.43,19.03,21.66,11.14,Sao Paulo
2022-02-01,27.06,19.48,22.5,10.53,Sao Paulo
2022-02-02,25.14,18.67,21.48,15.9,Sao Paulo
2022-02-03,26.53,18.37,22.2,4.36,Sao Paulo
2022-02-04,25.86,18.92,22.23,3.34,Sao Paulo
2022-02-05,26.53,19.48,22.84,2.48,Sao Paulo
2022-02-06,26.78,19.85,22.7,13.27,Sao Paulo
2022-02-07,26.51,17.48,21.22,3.38,Sao Paulo
2022-02-08,25.3,15.74,19.89,0.51,Sao Paulo
2022-02-09,24.8,14.71,18.96,0.1,Sao Paulo
2022-02-10,25.82,14.87,19.7,0.05,Sao Paulo
2022-02-11,26.23,16.45,20.35,0.18,Sao Paulo
2022-02-12,26.89,17.13,20.96,0.3,Sao Paulo
2022-02-13,28.02,16.79,21.74,0.08,Sao Paulo
2022-02-14,29.66,16.42,22.93,0.43,Sao Paulo
2022-02-15,27.15,18.18,21.64,0.76,Sao Paulo
2022-02-16,27.93,16.29,21.42,0.03,Sao Paulo
2022-02-17,28.09,16.41,21.81,4.36,Sao Paulo
2022-02-18,25.5,16.99,20.23,3.6,Sao Paulo
2022-02-19,27.19,15.83,21.32,0.74,Sao Paulo
2022-02-20,27.41,17.52,22.29,4.21,Sao Paulo
2022-02-21,28.85,17.13,22.88,1,Sao Paulo
2022-02-22,30.66,17.91,23.51,1.25,Sao Paulo
2022-02-23,29.7,17.07,23.13,4.08,Sao Paulo
2022-02-24,29.47,19.19,23.33,0.29,Sao Paulo
2022-02-25,30.67,18.79,23.76,0.05,Sao Paulo
2022-02-26,29.95,17.75,22.97,0.13,Sao Paulo
2022-02-27,29.54,18.33,23.49,0.32,Sao Paulo
2022-02-28,29.65,19.01,24.49,0.07,Sao Paulo
2022-03-01,26.51,20.47,22.81,8.59,Sao Paulo
2022-03-02,29.59,19.37,24.46,10.16,Sao Paulo
2022-03-03,29.02,19.38,23.98,3.42,Sao Paulo
2022-03-04,26.2,20.24,22.67,10.22,Sao Paulo
2022-03-05,28.51,18.35,23.21,6.45,Sao Paulo
2022-03-06,28.65,18.93,23.8,4.2,Sao Paulo
2022-03-07,29.58,18.59,24.1,9.21,Sao Paulo
2022-03-08,30.39,18.98,24.02,1.93,Sao Paulo
2022-03-09,29.31,18.71,23.47,4.5,Sao Paulo
2022-03-10,25.16,19.84,22.08,23.64,Sao Paulo
2022-03-11,26,19.48,22.58,24.05,Sao Paulo
2022-03-12,25.82,19.56,22.05,16.47,Sao Paulo
2022-03-13,24.77,19.17,21.58,5.21,Sao Paulo
2022-03-14,26.69,18.93,22.36,7.29,Sao Paulo
2022-03-15,27.22,19.16,22.22,8.53,Sao Paulo
2022-03-16,26,20.11,22.81,20.41,Sao Paulo
2022-03-17,27.95,19.56,23.45,5.42,Sao Paulo
2022-03-18,28.97,19.64,24.18,0.28,Sao Paulo
2022-03-19,26.31,19.16,22.13,5.41,Sao Paulo
2022-03-20,23.17,16.95,19.97,7.47,Sao Paulo
2022-03-21,22.52,15.82,18.18,0.85,Sao Paulo
2022-03-22,24.87,14.73,18.68,0.06,Sao Paulo
2022-03-23,27.21,15.38,21.26,0.02,Sao Paulo
2022-03-24,28.1,17.09,22.6,0.18,Sao Paulo
2022-03-25,28.3,19.22,23.4,1.1,Sao Paulo
2022-03-26,26.97,19.16,22.99,1.86,Sao Paulo
2022-03-27,25.15,20.16,22.19,6.11,Sao Paulo
2022-03-28,25.28,19.29,21.51,6.52,Sao Paulo
2022-03-29,27.04,18.42,21.72,2.47,Sao Paulo
2022-03-30,28.32,17.89,22.86,0.06,Sao Paulo
2022-03-31,22.49,16.19,19.39,5.34,Sao Paulo
2022-04-01,21.75,15.7,17.73,5.65,Sao Paulo
2022-04-02,23.29,16.37,19.07,3.09,Sao Paulo
2022-04-03,26.87,17.66,21.27,0.97,Sao Paulo
2022-04-04,28.35,18.2,22.78,0.74,Sao Paulo
2022-04-05,27.24,18.69,21.95,2.4,Sao Paulo
2022-04-06,25.84,17.37,20.45,0.56,Sao Paulo
2022-04-07,25.78,16.42,20,0.22,Sao Paulo
2022-04-08,28.05,16.87,21.89,7.98,Sao Paulo
2022-04-09,27.73,19.17,22.79,2.24,Sao Paulo
2022-04-10,26.36,17.84,21.1,0.28,Sao Paulo
2022-04-11,26.87,16.83,20.9,0.26,Sao Paulo
2022-04-12,27.01,17.75,22.11,2.25,Sao Paulo
2022-04-13,26.83,18.62,21.98,0.18,Sao Paulo
2022-04-14,24.73,14.77,20,3.92,Sao Paulo
2022-04-15,20.77,10.78,15.25,0.08,Sao Paulo
2022-04-16,20.81,11.62,15.81,1.27,Sao Paulo
2022-04-17,21.76,12.59,16.08,0.63,Sao Paulo
2022-04-18,22.95,13.09,17.06,0.12,Sao Paulo
2022-04-19,24.79,13.96,18.47,0.02,Sao Paulo
2022-04-20,24.55,14.64,18.57,0.09,Sao Paulo
2022-04-21,25.19,14.55,18.77,0.09,Sao Paulo
2022-04-22,26.4,13.84,19.75,0.09,Sao Paulo
2022-04-23,26.77,15.93,20.51,0.06,Sao Paulo
2022-04-24,25.96,15.8,19.86,0.13,Sao Paulo
2022-04-25,28.13,16.13,20.87,0.25,Sao Paulo
2022-04-26,28.06,16.07,21.31,0.13,Sao Paulo
2022-04-27,28.81,15.28,21.96,0.05,Sao Paulo
2022-04-28,28.84,16.52,22.11,0.02,Sao Paulo
2022-04-29,25.83,16.79,20.01,3.42,Sao Paulo
2022-04-30,24.24,15.96,18.94,0.72,Sao Paulo
2022-05-01,27.63,16.9,21.45,0.28,Sao Paulo
2022-05-02,27.34,16.05,21.35,0.71,Sao Paulo
2022-05-03,28.05,15.87,21.24,1.07,Sao Paulo
2022-05-04,19.73,11.39,16.65,6.2,Sao Paulo
2022-05-05,21.86,10.4,15.35,1,Sao Paulo
2022-05-06,21.59,11.5,15.55,0.12,Sao Paulo
2022-05-07,22.34,10.29,14.9,0.13,Sao Paulo
2022-05-08,23.72,11.93,16.56,0.13,Sao Paulo
2022-05-09,23.88,14.25,17.94,0.02,Sao Paulo
2022-05-10,24.5,12.79,17.37,0.15,Sao Paulo
2022-05-11,24.59,13.33,18.06,3.49,Sao Paulo
2022-05-12,23.15,14.07,17.26,3.28,Sao Paulo
2022-05-13,24.36,12.89,17.28,0.12,Sao Paulo
2022-05-14,25.83,12.83,18.34,3.52,Sao Paulo
2022-05-15,23.99,14.07,18.2,1.45,Sao Paulo
2022-05-16,21.39,11.95,16.51,0.16,Sao Paulo
2022-05-17,17.88,6.8,12.06,0.05,Sao Paulo
2022-05-18,15.41,3.76,8.89,0.01,Sao Paulo
2022-05-19,16,5.92,9.36,0.49,Sao Paulo
2022-05-20,19.03,6.52,12.03,0.04,Sao Paulo
2022-05-21,21.59,8.86,13.79,0.02,Sao Paulo
2022-05-22,22.88,7.53,14.86,0.04,Sao Paulo
2022-05-23,22.82,8.99,15.18,0.03,Sao Paulo
2022-05-24,24.84,9.35,16.03,0.01,Sao Paulo
2022-05-25,24.5,9.6,16.42,0.06,Sao Paulo
2022-05-26,24.3,10.38,16.96,0.03,Sao Paulo
2022-05-27,24.24,11.35,17.11,0.02,Sao Paulo
2022-05-28,25.16,11.84,17.45,0,Sao Paulo
2022-05-29,26.36,12.25,18.43,0.02,Sao Paulo
2022-05-30,26.62,13.97,18.93,8.11,Sao Paulo
2022-05-31,18.72,14.55,16.17,23.55,Sao Paulo
2022-06-01,23.07,14.57,17.62,1.87,Sao Paulo
2022-06-02,24.35,15.75,18.91,1.06,Sao Paulo
2022-06-03,19.74,13.01,15.55,1.88,Sao Paulo
2022-06-04,20.6,12.51,15.27,1.17,Sao Paulo
2022-06-05,23.39,11.8,16.21,0.13,Sao Paulo
2022-06-06,23.29,11.55,17.11,0.15,Sao Paulo
2022-06-07,25.01,13.83,18.75,5.41,Sao Paulo
2022-06-08,22.29,14.59,17.3,2.63,Sao Paulo
2022-06-09,22.39,13.55,16.98,7.42,Sao Paulo
2022-06-10,19.95,13.41,16.19,5.2,Sao Paulo
2022-06-11,18.53,12.09,14.42,0.43,Sao Paulo
2022-06-12,15.86,6.53,11,0.03,Sao Paulo
2022-06-13,17.57,4.97,10.43,0.12,Sao Paulo
2022-06-14,19.64,9.03,13.15,0.08,Sao Paulo
2022-06-15,21.9,10.03,14.5,0.04,Sao Paulo
2022-06-16,23.95,9.53,15.71,0.05,Sao Paulo
2022-06-17,25.34,10.05,17.25,0.08,Sao Paulo
2022-06-18,18.41,12.2,14.83,1.57,Sao Paulo
2022-06-19,21.07,11.7,14.9,0.17,Sao Paulo
2022-06-20,22.55,11.48,15.86,0.29,Sao Paulo
2022-06-21,26.17,12.54,18.32,0.01,Sao Paulo
2022-06-22,25.88,13.02,18.44,0.18,Sao Paulo
2022-06-23,26.89,13.05,18.74,0,Sao Paulo
2022-06-24,27.08,13.24,19.05,0.09,Sao Paulo
2022-06-25,22.67,12.57,16.52,0.02,Sao Paulo
2022-06-26,20.09,12.25,14.99,0.21,Sao Paulo
2022-06-27,21.33,11.27,15.09,0.09,Sao Paulo
2022-06-28,24.55,11.63,16.79,0.03,Sao Paulo
2022-06-29,24.92,11.53,17.05,0.17,Sao Paulo
2022-06-30,23.49,11.31,15.91,0.06,Sao Paulo
2022-07-01,24.88,11.14,16.54,0.07,Sao Paulo
2022-07-02,26.95,11.15,18.09,0.01,Sao Paulo
2022-07-03,27.5,12.53,18.74,0.01,Sao Paulo
2022-07-04,27.17,11.74,18.66,0.04,Sao Paulo
2022-07-05,26.02,10.65,17.87,0.04,Sao Paulo
2022-07-06,26.33,10.45,17.85,0.04,Sao Paulo
2022-07-07,26.19,11.89,18.45,0.03,Sao Paulo
2022-07-08,25.73,12.13,18.05,0.03,Sao Paulo
2022-07-09,25.95,12.31,17.5,0.02,Sao Paulo
2022-07-10,25.78,11.21,18.13,0.03,Sao Paulo
2022-07-11,25.89,13.26,18.59,0,Sao Paulo
2022-07-12,26.38,14.41,19.08,0.44,Sao Paulo
2022-07-13,19.44,13.25,15.44,1.01,Sao Paulo
2022-07-14,27.22,13.94,19.08,0.07,Sao Paulo
2022-07-15,27.02,14.28,19.44,0,Sao Paulo
2022-07-16,28.31,14.8,20.68,0.02,Sao Paulo
2022-07-17,27.31,15,19.93,0.49,Sao Paulo
2022-07-18,27.15,14.52,19.01,0.33,Sao Paulo
2022-07-19,27.42,14.6,19.53,0.14,Sao Paulo
2022-07-20,24.88,15.17,18.48,0.19,Sao Paulo
2022-07-21,26.95,13.42,18.5,0.06,Sao Paulo
2022-07-22,28.01,11.89,18.43,0,Sao Paulo
2022-07-23,27.66,12.69,18.43,0.03,Sao Paulo
2022-07-24,27.96,12.28,18.67,0.05,Sao Paulo
2022-07-25,27.82,12.1,18.6,0.01,Sao Paulo
2022-07-26,27.48,12.59,18.54,0.03,Sao Paulo
2022-07-27,26.92,12.96,18.47,0.01,Sao Paulo
2022-07-28,27.04,12.36,19.06,0,Sao Paulo
2022-07-29,23.87,12.05,16.73,9.25,Sao Paulo
2022-07-30,20,8.77,13.27,0.63,Sao Paulo
2022-07-31,24.84,9.93,15.22,0.05,Sao Paulo
2022-08-01,26.22,9.74,17.71,0.06,Sao Paulo
2022-08-02,27.53,13.51,19.48,0.02,Sao Paulo
2022-08-03,27.09,11.01,17.91,0.05,Sao Paulo
2022-08-04,26.81,13.42,19.39,0,Sao Paulo
2022-08-05,24.7,13.15,17.94,1.61,Sao Paulo
2022-08-06,22.1,11.87,15.59,0.84,Sao Paulo
2022-08-07,24.34,13.33,17.52,5.62,Sao Paulo
2022-08-08,21.68,14.61,16.97,5.65,Sao Paulo
2022-08-09,22.99,14.74,17.69,3.86,Sao Paulo
2022-08-10,16.96,9.83,14.03,10.11,Sao Paulo
2022-08-11,16.2,9.52,12.22,3.15,Sao Paulo
2022-08-12,21.47,10.54,14.43,0.17,Sao Paulo
2022-08-13,25.65,8.18,16,0.04,Sao Paulo
2022-08-14,26.71,10.41,17.84,0,Sao Paulo
2022-08-15,27.56,11.39,18.51,0.01,Sao Paulo
2022-08-16,29.5,13.96,20.73,0.06,Sao Paulo
2022-08-17,27.15,14.64,20.16,0.81,Sao Paulo
2022-08-18,30.03,15.53,21.42,0.23,Sao Paulo
2022-08-19,15.33,7.81,10.67,2.46,Sao Paulo
2022-08-20,16,7.76,11.44,0.07,Sao Paulo
2022-08-21,20.22,9.79,13.77,0.04,Sao Paulo
2022-08-22,21.59,10.94,14.73,0.03,Sao Paulo
2022-08-23,24.54,10.95,16.31,0.12,Sao Paulo
2022-08-24,25.89,12.35,17.74,0.03,Sao Paulo
2022-08-25,26.44,13.92,18.86,0.01,Sao Paulo
2022-08-26,26.86,12.77,19.26,0.02,Sao Paulo
2022-08-27,29.24,13.33,20.73,0,Sao Paulo
2022-08-28,29.62,12.74,19.66,0.84,Sao Paulo
2022-08-29,15.59,9.81,12.14,2.05,Sao Paulo
2022-08-30,18.65,8.72,12.69,0.7,Sao Paulo
2022-08-31,24.44,9.73,14.96,0.19,Sao Paulo
2022-09-01,27.68,7.64,16.77,0.05,Sao Paulo
2022-09-02,29.86,11.18,20.01,0,Sao Paulo
2022-09-03,26.1,11.55,17.51,4.84,Sao Paulo
2022-09-04,17.1,10.01,12.53,4.07,Sao Paulo
2022-09-05,22.42,11.08,15.01,1.12,Sao Paulo
2022-09-06,23.59,12.45,16.53,7.94,Sao Paulo
2022-09-07,26.96,12.47,18.69,2.77,Sao Paulo
2022-09-08,30.73,14.86,22.04,0.05,Sao Paulo
2022-09-09,32.83,16.48,24.25,0,Sao Paulo
2022-09-10,32.78,13.53,22.14,2.2,Sao Paulo
2022-09-11,19.99,11.11,14.07,1.14,Sao Paulo
2022-09-12,24.36,11.76,17.29,2.16,Sao Paulo
2022-09-13,30.1,14.55,20.95,0.97,Sao Paulo
2022-09-14,22.65,13.82,17.34,6.85,Sao Paulo
2022-09-15,18.52,12.79,14.76,2.62,Sao Paulo
2022-09-16,21.18,11.87,15.23,2.08,Sao Paulo
2022-09-17,19.75,10,13.79,0.23,Sao Paulo
2022-09-18,25.11,9.77,15.52,0.05,Sao Paulo
2022-09-19,29.57,9.78,18.27,0.56,Sao Paulo
2022-09-20,26.62,12.79,18.89,3.72,Sao Paulo
2022-09-21,29.19,14.17,19.69,4.52,Sao Paulo
2022-09-22,27.88,15.66,20.02,2.91,Sao Paulo
2022-09-23,24.41,8.76,16.16,0.02,Sao Paulo
2022-09-24,23.81,7.06,14.49,0.01,Sao Paulo
2022-09-25,23.17,10.46,16.35,4.67,Sao Paulo
2022-09-26,24.81,14.29,18.75,17.71,Sao Paulo
2022-09-27,23.23,15.68,18.87,6.89,Sao Paulo
2022-09-28,19.48,13.35,15.77,32.47,Sao Paulo
2022-09-29,18.61,12.85,14.7,4.28,Sao Paulo
2022-09-30,20.67,12.28,15.56,6.44,Sao Paulo
2022-10-01,24.86,13.9,17.75,5.72,Sao Paulo
2022-10-02,24.92,13.46,18.14,0.3,Sao Paulo
2022-10-03,25.51,13.78,18.16,1.28,Sao Paulo
2022-10-04,25.5,14.48,18.74,0.76,Sao Paulo
2022-10-05,27.88,14.32,19.71,0.12,Sao Paulo
2022-10-06,30.86,14.8,22.57,5.9,Sao Paulo
2022-10-07,26.19,17.2,21.39,3.83,Sao Paulo
2022-10-08,27.75,14.72,20.59,0.11,Sao Paulo
2022-10-09,28.85,13.54,19.86,10.94,Sao Paulo
2022-10-10,23.91,16.74,19.11,2.82,Sao Paulo
2022-10-11,27.24,17.03,21.73,0.76,Sao Paulo
2022-10-12,27.01,18.35,22.06,0.58,Sao Paulo
2022-10-13,30.58,17.19,22.42,0.4,Sao Paulo
2022-10-14,29.04,16.54,20.61,1.81,Sao Paulo
2022-10-15,22.27,15.81,18.32,3.77,Sao Paulo
2022-10-16,28.65,15.52,21.24,1,Sao Paulo
2022-10-17,27.76,16.54,20.84,0.69,Sao Paulo
2022-10-18,22.88,16.49,18.79,3.88,Sao Paulo
2022-10-19,26.45,17.19,20.93,5.54,Sao Paulo
2022-10-20,29.74,16.23,22.94,4.98,Sao Paulo
2022-10-21,26.79,19.16,22.34,1.28,Sao Paulo
2022-10-22,28.13,16.47,21.25,0.28,Sao Paulo
2022-10-23,29.08,14.79,20.34,0.02,Sao Paulo
2022-10-24,29.39,14.47,20.75,0.1,Sao Paulo
2022-10-25,27.87,15.1,19.99,0.06,Sao Paulo
2022-10-26,31.01,13.9,21.7,0.04,Sao Paulo
2022-10-27,33.49,15.8,24.48,0.83,Sao Paulo
2022-10-28,29.35,19.43,23.86,6.38,Sao Paulo
2022-10-29,31.03,18.69,24.34,16.3,Sao Paulo
2022-10-30,29.29,18.83,23.96,28.04,Sao Paulo
2022-10-31,28.17,17.18,22.67,5.01,Sao Paulo
2022-11-01,19.65,12.69,15.74,8.3,Sao Paulo
2022-11-02,15.73,10.98,12.93,6.79,Sao Paulo
2022-11-03,18.76,10.84,13.77,1.7,Sao Paulo
2022-11-04,20.71,10.81,14.76,0.58,Sao Paulo
2022-11-05,21.16,10.69,15.14,0.41,Sao Paulo
2022-11-06,21.26,11.7,15.4,0.22,Sao Paulo
2022-11-07,21.95,11.58,15.96,0.15,Sao Paulo
2022-11-08,25.06,10.3,16.86,0.08,Sao Paulo
2022-11-09,27.95,11.91,19.54,0.11,Sao Paulo
2022-11-10,29.54,14.6,21.16,0.07,Sao Paulo
2022-11-11,30.31,15.77,21.52,12.37,Sao Paulo
2022-11-12,27.22,17.53,21.14,5.65,Sao Paulo
2022-11-13,30.53,15.99,22.56,9.77,Sao Paulo
2022-11-14,28.79,19.03,23.41,2.87,Sao Paulo
2022-11-15,29.7,15.84,22.37,0.37,Sao Paulo
2022-11-16,27.37,14.09,19.66,0.01,Sao Paulo
2022-11-17,26.63,11.4,18.34,0.01,Sao Paulo
2022-11-18,26.38,11.34,18.23,0.04,Sao Paulo
2022-11-19,28.42,12.94,19.75,0.33,Sao Paulo
2022-11-20,29.59,15.07,21.38,3.68,Sao Paulo
2022-11-21,30.52,16.43,22.79,0.39,Sao Paulo
2022-11-22,30.69,17.5,23.05,9.02,Sao Paulo
2022-11-23,28.68,18.57,23.03,14.4,Sao Paulo
2022-11-24,25.54,17.42,20.65,15.78,Sao Paulo
2022-11-25,22.23,16.55,18.77,6.3,Sao Paulo
2022-11-26,25.38,15.85,19.83,1.56,Sao Paulo
2022-11-27,26.5,16.03,20.89,5.04,Sao Paulo
2022-11-28,25.21,17.38,20.44,19.45,Sao Paulo
2022-11-29,24.91,16.51,20.05,12.9,Sao Paulo
2022-11-30,23.75,17.47,20.15,12.69,Sao Paulo
2022-12-01,28.23,16.3,22.7,1.07,Sao Paulo
2022-12-02,28.16,18.57,22.95,7.27,Sao Paulo
2022-12-03,25.13,19.83,22.12,16.64,Sao Paulo
2022-12-04,25.17,19.26,21.63,9.46,Sao Paulo
2022-12-05,23.68,18.92,21.21,16.46,Sao Paulo
2022-12-06,27.28,19.26,22.62,16.78,Sao Paulo
2022-12-07,25.9,17.25,21.62,13.83,Sao Paulo
2022-12-08,27.96,15.83,21.26,0.12,Sao Paulo
2022-12-09,29.48,16.73,22.64,0.33,Sao Paulo
2022-12-10,30.21,16.16,23.17,0.14,Sao Paulo
2022-12-11,29.5,19.04,24.07,1.07,Sao Paulo
2022-12-12,27.13,20.75,23.63,12.96,Sao Paulo
2022-12-13,24.48,16.16,20.57,26.3,Sao Paulo
2022-12-14,22.99,14.01,17.91,0.2,Sao Paulo
2022-12-15,26.41,13.19,19.44,0.02,Sao Paulo
2022-12-16,27.04,15.32,20.69,2.38,Sao Paulo
2022-12-17,25.65,15.87,19.88,2.07,Sao Paulo
2022-12-18,26.86,16.12,20.37,0.21,Sao Paulo
2022-12-19,24.53,17.01,19.27,7.2,Sao Paulo
2022-12-20,22.88,16.46,18.9,7.63,Sao Paulo
2022-12-21,24.22,15.7,18.96,3.73,Sao Paulo
2022-12-22,24.78,15.34,18.8,1.95,Sao Paulo
2022-12-23,24.82,15.07,18.76,1.87,Sao Paulo
2022-12-24,26.99,15.75,20.58,2.89,Sao Paulo
2022-12-25,28.67,16.57,22.05,6.92,Sao Paulo
2022-12-26,24.61,18.95,21.57,8.67,Sao Paulo
2022-12-27,27.62,18.79,22.8,13.64,Sao Paulo
2022-12-28,27.25,20.14,23.14,21.97,Sao Paulo
2022-12-29,25.65,18.34,22.07,17.15,Sao Paulo
2022-12-30,26.62,16.74,20.88,1.77,Sao Paulo
2022-12-31,27.91,15.9,21.67,6.37,Sao Paulo
