date,temp_max_c,temp_min_c,temp_avg_c,precipitation_mm,city_name
2022-07-15,31.94,19.42,25.43,0.02,Los Angeles
2022-07-16,33.1,20.64,26.2,0,Los Angeles
2022-07-17,31.25,20.8,25.27,0,Los Angeles
2022-07-18,32.2,21.03,26.07,0.02,Los Angeles
2022-07-19,32.8,20.33,26.17,0,Los Angeles
2022-07-20,30.99,19.86,24.81,0,Los Angeles
2022-07-21,33.71,19.64,25.48,0,Los Angeles
2022-07-22,31.53,17.64,24.11,0,Los Angeles
2022-07-23,31.33,17.95,23.21,0,Los Angeles
2022-07-24,28.58,17.01,21.94,0,Los Angeles
2022-07-25,30.53,16.35,22.31,0.02,Los Angeles
2022-07-26,29.81,17.02,22.71,0.02,Los Angeles
2022-07-27,28.87,17.31,22.7,0.02,Los Angeles
2022-07-28,30.51,17.73,23.74,0.02,Los Angeles
2022-07-29,31.47,18.7,24.34,0.03,Los Angeles
2022-07-30,28.36,19.98,23.31,0.11,Los Angeles
2022-07-31,28.21,21.32,23.97,0.36,Los Angeles
2022-08-01,30.98,19.76,24.83,0.34,Los Angeles
2022-08-02,31.77,19.67,24.83,0.03,Los Angeles
2022-08-03,30.78,20.67,24.86,0,Los Angeles
2022-08-04,29.06,19.15,23.56,0.15,Los Angeles
2022-08-05,30.15,19.72,24.46,0.01,Los Angeles
2022-08-06,33.52,19.03,25.71,0,Los Angeles
2022-08-07,33.87,20.61,26.97,0,Los Angeles
2022-08-08,32.08,21.95,26.78,0.02,Los Angeles
2022-08-09,32.92,21.23,26.68,0,Los Angeles
2022-08-10,32.63,21.38,26.72,0,Los Angeles
2022-08-11,33.55,21.9,27,0,Los Angeles
2022-08-12,33.72,21.69,26.97,0,Los Angeles
2022-08-13,34.93,21.7,27.86,0.02,Los Angeles
2022-08-14,33.73,21.91,26.81,0,Los Angeles
2022-08-15,33.87,20.89,26.49,0,Los Angeles
2022-08-16,33.9,21.19,26.92,0.01,Los Angeles
2022-08-17,33.55,22.02,26.66,0,Los Angeles
2022-08-18,32.48,20.2,25.05,0,Los Angeles
2022-08-19,33.05,19.72,25.46,0,Los Angeles
2022-08-20,29.33,18.88,23.15,0,Los Angeles
2022-08-21,27.96,17.63,22.05,0,Los Angeles
2022-08-22,30.02,17.6,23.57,0,Los Angeles
2022-08-23,32.94,20.27,25.71,0,Los Angeles
2022-08-24,31.21,19.57,25.08,0,Los Angeles
2022-08-25,32.19,20.88,25.61,0.11,Los Angeles
2022-08-26,32.64,19.91,25.05,0,Los Angeles
2022-08-27,28.87,18.05,22.73,0,Los Angeles
2022-08-28,28.19,17.53,22.33,0,Los Angeles
2022-08-29,29.51,17.68,23.22,0,Los Angeles
2022-08-30,33.98,20.71,27.11,0,Los Angeles
2022-08-31,37.47,23.05,30.72,0,Los Angeles
2022-09-01,36.82,25.36,30.66,0,Los Angeles
2022-09-02,36.09,22.89,29.03,0,Los Angeles
2022-09-03,37.5,23.99,30.65,0.11,Los Angeles
2022-09-04,38.1,25.19,30.5,0.22,Los Angeles
2022-09-05,36.88,23.43,29.56,0.04,Los Angeles
2022-09-06,36.16,24.89,29.54,0.13,Los Angeles
2022-09-07,37.38,23.98,30.13,0,Los Angeles
2022-09-08,35.84,24.9,29.86,0.03,Los Angeles
2022-09-09,32.82,21.77,27.88,5.48,Los Angeles
2022-09-10,30.04,21.6,25.01,1.72,Los Angeles
2022-09-11,30.37,21.46,24.94,3.46,Los Angeles
2022-09-12,28.72,20.46,23.94,1.85,Los Angeles
2022-09-13,28.08,19.29,22.84,0.05,Los Angeles
2022-09-14,26.74,17.45,21.3,0.01,Los Angeles
2022-09-15,26.76,16.6,20.71,0,Los Angeles
2022-09-16,27.44,16.12,20.99,0,Los Angeles
2022-09-17,25.32,16.52,20.08,0.06,Los Angeles
2022-09-18,24.23,15.55,19.15,0.05,Los Angeles
2022-09-19,25.77,14.96,19.53,0.12,Los Angeles
2022-09-20,26.79,16.79,20.8,0.11,Los Angeles
2022-09-21,26.46,15.61,20.08,0,Los Angeles
2022-09-22,30.42,15.46,22.32,0,Los Angeles
2022-09-23,32,17.95,24.51,0,Los Angeles
2022-09-24,32.11,20.51,25.37,0,Los Angeles
2022-09-25,33.06,21.16,25.97,0,Los Angeles
2022-09-26,33.73,22.26,26.9,0,Los Angeles
2022-09-27,33.8,21.48,26.81,0,Los Angeles
2022-09-28,33.62,20.86,26.37,0,Los Angeles
2022-09-29,30.87,18.21,24.01,0,Los Angeles
2022-09-30,27.23,15.63,20.6,0,Los Angeles
2022-10-01,26.58,15.32,19.33,0,Los Angeles
2022-10-02,26.54,15.28,19.84,0,Los Angeles
2022-10-03,28.29,15.87,21.19,0.01,Los Angeles
2022-10-04,30.02,17.68,22.69,0,Los Angeles
2022-10-05,29.93,18.06,22.56,0,Los Angeles
2022-10-06,29.34,17.84,21.99,0,Los Angeles
2022-10-07,30.11,17.22,22.49,0.01,Los Angeles
2022-10-08,29.43,18.21,22.68,0.04,Los Angeles
2022-10-09,28.9,18.21,22.26,0.05,Los Angeles
2022-10-10,27.12,16.75,21.06,0.18,Los Angeles
2022-10-11,26.54,16.22,20.36,0.79,Los Angeles
2022-10-12,27.02,16.15,20.36,0.92,Los Angeles
2022-10-13,26.8,16.1,19.84,0.19,Los Angeles
2022-10-14,26.56,15.38,19.46,0.2,Los Angeles
2022-10-15,22.66,16.26,18.35,2.08,Los Angeles
2022-10-16,24.57,15.9,18.93,0.57,Los Angeles
2022-10-17,27.56,15.03,20.71,0,Los Angeles
2022-10-18,31.04,18.22,23.68,0,Los Angeles
2022-10-19,31.8,20.45,25.42,0,Los Angeles
2022-10-20,30.45,19.18,24.46,0,Los Angeles
2022-10-21,26.74,14.82,20.36,0.02,Los Angeles
2022-10-22,20.74,14.3,16.49,0.46,Los Angeles
2022-10-23,22.5,11.87,16.23,0.04,Los Angeles
2022-10-24,24.01,10.87,16.75,0,Los Angeles
2022-10-25,25.25,13.01,17.88,0,Los Angeles
2022-10-26,24.06,12.9,16.9,0,Los Angeles
2022-10-27,24.23,10.59,16.61,0,Los Angeles
2022-10-28,24.56,12.92,17.79,0.02,Los Angeles
2022-10-29,26.48,13.07,18.73,0,Los Angeles
2022-10-30,28.09,13.61,19.8,0,Los Angeles
2022-10-31,26.09,15.33,19.3,0,Los Angeles
2022-11-01,20.19,12.67,15.58,0.91,Los Angeles
2022-11-02,19.48,9.81,14.23,2.88,Los Angeles
2022-11-03,16.62,7.49,11.19,0.21,Los Angeles
2022-11-04,20.56,7.2,13.24,0,Los Angeles
2022-11-05,22.95,10.53,15.08,0,Los Angeles
2022-11-06,20.42,11.78,14.98,0.32,Los Angeles
2022-11-07,17.31,11.33,13.87,8.79,Los Angeles
2022-11-08,16.73,9.34,12.98,36.99,Los Angeles
2022-11-09,16.14,7.65,11.4,1.92,Los Angeles
2022-11-10,19.44,5.69,11.62,0,Los Angeles
2022-11-11,20.03,6.81,12.37,0,Los Angeles
2022-11-12,19.32,7.58,12.29,0,Los Angeles
2022-11-13,18.58,6.45,11.61,0,Los Angeles
2022-11-14,20.31,6.53,12.48,0,Los Angeles
2022-11-15,20.71,7.91,13.2,0,Los Angeles
2022-11-16,20.9,9.58,13.56,0,Los Angeles
2022-11-17,22.64,8,14.05,0,Los Angeles
2022-11-18,21.23,9.09,13.69,0,Los Angeles
2022-11-19,20.11,9.08,12.93,0,Los Angeles
2022-11-20,23.4,8.57,14,0,Los Angeles
2022-11-21,21.62,8.86,14.23,0,Los Angeles
2022-11-22,22.24,10.31,14.95,0,Los Angeles
2022-11-23,22.95,9.01,14.65,0,Los Angeles
2022-11-24,22.4,10.61,14.96,0,Los Angeles
2022-11-25,22.2,8.96,14.46,0,Los Angeles
2022-11-26,21.7,10.12,14.43,0,Los Angeles
2022-11-27,21.2,8.85,13.9,0,Los Angeles
2022-11-28,16.64,10.77,12.71,0.03,Los Angeles
2022-11-29,17.6,7.6,11.86,0,Los Angeles
2022-11-30,15.84,8.8,11.12,0.04,Los Angeles
2022-12-01,13.19,9.01,10.92,0.62,Los Angeles
2022-12-02,14.13,10.49,11.84,4.7,Los Angeles
2022-12-03,20.59,10.97,14.42,0.04,Los Angeles
2022-12-04,15.41,10.75,12.94,2.02,Los Angeles
2022-12-05,15.86,9.89,11.84,0.06,Los Angeles
2022-12-06,14.95,8.58,10.56,0.05,Los Angeles
2022-12-07,14.51,8.25,10.27,0.18,Los Angeles
2022-12-08,16.16,6.86,10.51,0,Los Angeles
2022-12-09,16.43,6.68,10.67,0,Los Angeles
2022-12-10,14.87,8.86,11.28,5.15,Los Angeles
2022-12-11,12.63,5.88,10.37,25.98,Los Angeles
2022-12-12,10.06,4.8,7.1,7.02,Los Angeles
2022-12-13,13.6,2.34,7.59,0.06,Los Angeles
2022-12-14,15.5,3.85,8.84,0,Los Angeles
2022-12-15,16.27,5.98,10.41,0,Los Angeles
2022-12-16,17.67,6.88,10.99,0,Los Angeles
2022-12-17,16.85,5.82,10.3,0,Los Angeles
2022-12-18,16.94,6.02,10.61,0,Los Angeles
2022-12-19,17.91,4.71,10.71,0,Los Angeles
2022-12-20,19.2,8.89,12.44,0,Los Angeles
2022-12-21,22.12,8.21,13.7,0,Los Angeles
2022-12-22,19.11,9.77,13.96,0,Los Angeles
2022-12-23,20.98,9.84,14.03,0,Los Angeles
2022-12-24,24.37,9.98,15.63,0,Los Angeles
2022-12-25,25.37,12.98,16.91,0,Los Angeles
2022-12-26,25.58,13.14,17.81,0,Los Angeles
2022-12-27,15.46,11.43,12.92,13.89,Los Angeles
2022-12-28,16.74,8.13,11.32,1.48,Los Angeles
2022-12-29,13.33,8.82,10.83,0.84,Los Angeles
2022-12-30,13.6,9.66,11.39,1.29,Los Angeles
2022-12-31,13.38,11.05,12.23,33.34,Los Angeles
