iso2c,iso3c,country,date,NV.AGR.TOTL.ZS,NV.IND.MANF.ZS,NV.SRV.TOTL.ZS,NY.GDP.MKTP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.PP.CD,SE.ADT.LITR.FE.ZS,SE.ENR.TERT.FM.ZS,SE.PRM.CMPT.FE.ZS,SG.GEN.PARL.ZS,SH.STA.MMRT,SL.TLF.CACT.FE.ZS,SL.TLF.CACT.FM.ZS,SL.UEM.TOTL.FE.ZS,SP.ADO.TFRT,SP.DYN.LE00.FE.IN
IN,IND,India,2018,16.031630686449,14.8815306673017,48.4315663156522,2702929641648.74,1966.25455171679,6714.96639877754,NA,1.04004406929016,NA,11.8081180811808,107,26.581,34.5333367977966,7.713,15.133,71.963
IN,IND,India,2019,16.7555683032837,13.4558075633394,50.0849578546822,2835606256558.19,2041.42863698585,7150.92423452926,NA,1.07897913455963,97.2928695678711,14.3911439114391,101,26.549,34.6574591405149,6.073,14.796,72.287
IN,IND,India,2020,18.6685376603727,14.1204853576923,47.9326881092162,2674851578587.27,1907.04251637669,6966.27542785911,NA,1.08793079853058,99.0501480102539,14.3646408839779,101,25.998,34.3466370734414,6.749,14.423,71.938
IN,IND,India,2021,17.3725615260314,14.3770288531286,47.8472234596709,3167270623260.47,2239.61384367482,8050.01857452664,NA,1.04796326160431,99.6446990966797,14.4444444444444,155,27.724,36.496235058712,5.394,14.289,68.835
IN,IND,India,2022,16.6394310409691,13.1224776704381,49.5769340735273,3353470496886.33,2352.61392452078,9153.88084185646,69,1.03357243537903,NA,14.9446494464945,90,29.479,38.6194518681549,4.588,14.185,73.271
