date,temp_max_c,temp_min_c,temp_avg_c,precipitation_mm,city_name
2022-02-15,8.3,-3.58,2.14,0.14,Tokyo
2022-02-16,8.37,-2.46,1.91,0.04,Tokyo
2022-02-17,5.57,-2.98,0.09,0,Tokyo
2022-02-18,7.4,-2.24,1.81,0.07,Tokyo
2022-02-19,7,-1.9,3.04,8.58,Tokyo
2022-02-20,12.32,-1.48,4.81,10.44,Tokyo
2022-02-21,6.24,-3.59,0.18,0,Tokyo
2022-02-22,7.66,-2.71,1.46,0,Tokyo
2022-02-23,7.14,-2.89,1.17,0,Tokyo
2022-02-24,6.53,-3.63,0.36,0,Tokyo
2022-02-25,10.66,-3.2,2.71,0,Tokyo
2022-02-26,11.41,-0.75,4.72,0,Tokyo
2022-02-27,12.33,0.04,5.39,0,Tokyo
2022-02-28,13.27,-0.25,6.1,0,Tokyo
2022-03-01,14.78,1.97,7.33,0.44,Tokyo
2022-03-02,13.44,3.23,7.58,0.42,Tokyo
2022-03-03,14.32,0.45,6.01,0.03,Tokyo
2022-03-04,10.26,-1.93,4.4,0.02,Tokyo
2022-03-05,15.04,-0.59,6.82,0.1,Tokyo
2022-03-06,9.82,-1.52,3.41,0.01,Tokyo
2022-03-07,10.65,-1.48,4.68,0.03,Tokyo
2022-03-08,8.29,1.39,3.8,1.49,Tokyo
2022-03-09,10.43,0.59,4.91,0,Tokyo
2022-03-10,12.7,0.28,6.54,0,Tokyo
2022-03-11,15.71,1.94,8.31,0,Tokyo
2022-03-12,19.12,4.77,11.14,0,Tokyo
2022-03-13,18.01,4.55,11.22,0.21,Tokyo
2022-03-14,22.3,8.04,15.45,2.2,Tokyo
2022-03-15,20.87,5.77,11.08,0.69,Tokyo
2022-03-16,18.21,4.41,10.57,0,Tokyo
2022-03-17,18.09,5.48,11.35,1.4,Tokyo
2022-03-18,6.34,0.13,2.41,35.56,Tokyo
2022-03-19,13.68,1.3,6.5,11.94,Tokyo
2022-03-20,13.41,-0.03,6.38,0.15,Tokyo
2022-03-21,12.45,1.06,6.49,0.08,Tokyo
2022-03-22,4.53,-1.84,1.98,17.37,Tokyo
2022-03-23,8.04,-2.8,2.67,1.2,Tokyo
2022-03-24,14.61,-1.16,6.56,0.25,Tokyo
2022-03-25,15.69,2.6,9.14,0.08,Tokyo
2022-03-26,16.36,10.02,13.83,14.65,Tokyo
2022-03-27,19.71,10.23,14.24,1.45,Tokyo
2022-03-28,16.76,5.68,10.53,0,Tokyo
2022-03-29,10.27,5.67,7.87,0.81,Tokyo
2022-03-30,17.87,6.95,12.32,0.75,Tokyo
2022-03-31,22.6,8.42,13.92,8.18,Tokyo
2022-04-01,10.21,1.41,5.69,16.07,Tokyo
2022-04-02,9.86,-0.96,5.01,0.09,Tokyo
2022-04-03,8.55,3.11,5.96,23.63,Tokyo
2022-04-04,10.86,4.63,7.56,41.94,Tokyo
2022-04-05,16.3,6.69,11.13,1.01,Tokyo
2022-04-06,19.42,8.84,13.17,0.08,Tokyo
2022-04-07,16.44,7.03,11.77,0.05,Tokyo
2022-04-08,19.17,5.15,11.93,0,Tokyo
2022-04-09,19.49,6.96,13.49,0,Tokyo
2022-04-10,23.4,10.34,16.17,0,Tokyo
2022-04-11,21.58,11.13,15.85,0,Tokyo
2022-04-12,23.76,11,16.88,0,Tokyo
2022-04-13,25.4,12.38,18.59,0.19,Tokyo
2022-04-14,15.78,8.02,11.56,1.39,Tokyo
2022-04-15,11.69,7.04,9.42,17.15,Tokyo
2022-04-16,17.16,5.58,10.59,1.01,Tokyo
2022-04-17,13.56,6.22,10.34,3.66,Tokyo
2022-04-18,17.58,10.01,13.7,17.56,Tokyo
2022-04-19,19.79,7.07,13.29,1.8,Tokyo
2022-04-20,12.22,8.34,10.26,4.53,Tokyo
2022-04-21,18.62,7.37,13.67,16.28,Tokyo
2022-04-22,24.91,14.71,18.74,21.59,Tokyo
2022-04-23,24.72,11.9,18.19,0,Tokyo
2022-04-24,16.47,12.94,15.18,8.73,Tokyo
2022-04-25,24.35,11.33,17.44,0.03,Tokyo
2022-04-26,23.19,14.28,19.38,4.03,Tokyo
2022-04-27,25.36,14.42,21.01,4.91,Tokyo
2022-04-28,16.93,10.71,13.37,0.01,Tokyo
2022-04-29,15.29,7.27,11.41,45.47,Tokyo
2022-04-30,15.77,4.96,10.12,0.16,Tokyo
2022-05-01,15.95,7.94,12.1,12.34,Tokyo
2022-05-02,17.46,6.38,11.75,1.1,Tokyo
2022-05-03,18.67,5.72,12.1,0.08,Tokyo
2022-05-04,22.06,8.46,15.44,0,Tokyo
2022-05-05,23.7,11.93,17.24,0,Tokyo
2022-05-06,21.2,11.83,16.45,0.1,Tokyo
2022-05-07,20.63,13.9,16.98,2.63,Tokyo
2022-05-08,19.36,12.04,15.44,0.27,Tokyo
2022-05-09,13.3,8.77,11.42,11.42,Tokyo
2022-05-10,20.28,8.15,14.05,1.7,Tokyo
2022-05-11,21.01,9.95,15.28,0.02,Tokyo
2022-05-12,22.32,14.17,17.93,6.46,Tokyo
2022-05-13,21.96,15.64,18.52,40.76,Tokyo
2022-05-14,25.69,14.55,20.29,28.61,Tokyo
2022-05-15,20.58,11.31,15.76,0.55,Tokyo
2022-05-16,16.79,11.92,14.07,8.37,Tokyo
2022-05-17,18.42,11.8,15.12,0.69,Tokyo
2022-05-18,22.18,10.68,16.21,0,Tokyo
2022-05-19,23.38,11.88,17.72,0,Tokyo
2022-05-20,23.13,14.28,18.7,0.23,Tokyo
2022-05-21,19.14,13.48,16.9,8.47,Tokyo
2022-05-22,22.92,12.52,17.36,3.85,Tokyo
2022-05-23,23.62,15.11,18.51,2.54,Tokyo
2022-05-24,22.31,14.28,18.1,0,Tokyo
2022-05-25,23.33,14.87,18.86,0.01,Tokyo
2022-05-26,22.58,14.4,18.62,0.59,Tokyo
2022-05-27,24.25,16.88,19.69,32.65,Tokyo
2022-05-28,26.33,14.55,20.34,0.3,Tokyo
2022-05-29,29,15.26,21.94,0,Tokyo
2022-05-30,25.2,16.1,20.33,1.94,Tokyo
2022-05-31,22.59,16.38,18.97,10.9,Tokyo
2022-06-01,23.54,12.65,18.58,0.1,Tokyo
2022-06-02,24.04,15.5,19.82,0.85,Tokyo
2022-06-03,24.93,14.94,19.47,4.76,Tokyo
2022-06-04,23.55,13.46,18.12,0.06,Tokyo
2022-06-05,24.37,15.79,19.44,0.74,Tokyo
2022-06-06,17.19,14.55,16.28,46.56,Tokyo
2022-06-07,20.41,13.13,16.7,5.41,Tokyo
2022-06-08,21.15,13.02,16.47,2.81,Tokyo
2022-06-09,22.16,13.84,17.66,1.71,Tokyo
2022-06-10,23.65,15.01,19.34,3.26,Tokyo
2022-06-11,22.19,16.72,19.55,5.67,Tokyo
2022-06-12,24.16,14.73,19.35,5.68,Tokyo
2022-06-13,24.07,14.26,18.2,0.38,Tokyo
2022-06-14,18.88,14.76,16.24,5.57,Tokyo
2022-06-15,19.22,15.05,16.71,10.47,Tokyo
2022-06-16,24.39,14.95,20.2,0.02,Tokyo
2022-06-17,26.65,17.94,21.62,0.06,Tokyo
2022-06-18,23.99,17.95,20.94,5.73,Tokyo
2022-06-19,27.68,17.85,22.93,0.17,Tokyo
2022-06-20,28.65,19.6,24.18,0.6,Tokyo
2022-06-21,26.13,20.69,22.99,8.21,Tokyo
2022-06-22,26.44,19.96,22.52,21.61,Tokyo
2022-06-23,27.85,19.22,22.79,1.08,Tokyo
2022-06-24,28.65,20.94,24.88,0.1,Tokyo
2022-06-25,30.82,23.32,26.42,0.11,Tokyo
2022-06-26,30.07,21.94,25.66,0.05,Tokyo
2022-06-27,32.34,21.43,27.11,0.07,Tokyo
2022-06-28,32.25,22.6,27.11,0,Tokyo
2022-06-29,32.94,21.86,27.67,0,Tokyo
2022-06-30,33.04,23.04,28.04,0.09,Tokyo
2022-07-01,32.93,22.95,27.4,0.03,Tokyo
2022-07-02,31.99,23.31,26.74,0,Tokyo
2022-07-03,30.73,22.5,26.51,0.56,Tokyo
2022-07-04,26.92,22.33,24.58,4.42,Tokyo
2022-07-05,26.47,21.6,23.74,11.71,Tokyo
2022-07-06,28.89,21.5,24.28,1.94,Tokyo
2022-07-07,27.69,20.27,23.56,0.13,Tokyo
2022-07-08,25.83,19.25,22.53,0.2,Tokyo
2022-07-09,28.09,19.87,24.1,1.92,Tokyo
2022-07-10,28.27,21.45,24.4,0.59,Tokyo
2022-07-11,30.36,20.97,25.5,0.34,Tokyo
2022-07-12,27.31,22.21,24.41,16.97,Tokyo
2022-07-13,27.46,22.07,24.35,27.3,Tokyo
2022-07-14,26.25,21.28,23.37,22.35,Tokyo
2022-07-15,25.45,21.17,23.16,30.57,Tokyo
2022-07-16,26.54,21.62,23.57,21.18,Tokyo
2022-07-17,28.7,23.05,25.45,8.7,Tokyo
2022-07-18,29.71,22.49,25.87,0.05,Tokyo
2022-07-19,28.28,23.82,25.56,21.9,Tokyo
2022-07-20,32.16,22.64,26.97,0,Tokyo
2022-07-21,29.11,21.99,25.64,0.21,Tokyo
2022-07-22,30.67,23.71,26.54,3.73,Tokyo
2022-07-23,31.73,22.03,26.8,0.44,Tokyo
2022-07-24,29.63,22.63,25.58,0.05,Tokyo
2022-07-25,30.52,23,26.49,1.58,Tokyo
2022-07-26,28.25,24.54,26.05,19.31,Tokyo
2022-07-27,29.75,24.69,26.46,2.15,Tokyo
2022-07-28,29.59,24.29,26.39,12.94,Tokyo
2022-07-29,31.32,24.11,27.01,8.01,Tokyo
2022-07-30,32.65,23.22,27.78,0.23,Tokyo
2022-07-31,33.06,24.3,28.35,0.33,Tokyo
2022-08-01,32.66,24.41,28.03,7.05,Tokyo
2022-08-02,34.26,25.53,29.31,2.76,Tokyo
2022-08-03,34.71,25.37,29.56,0.52,Tokyo
2022-08-04,29.22,22.87,25.95,22.16,Tokyo
2022-08-05,27.49,20.31,23.04,1.59,Tokyo
2022-08-06,28.09,20.29,23.74,0.26,Tokyo
2022-08-07,29.46,22.11,25.74,0.95,Tokyo
2022-08-08,30.51,24.65,27,1.56,Tokyo
2022-08-09,30.84,25.24,27.47,0.12,Tokyo
2022-08-10,31.38,25,27.53,0.21,Tokyo
2022-08-11,30.24,23.92,26.56,5.61,Tokyo
2022-08-12,28.69,24.59,26.2,26.32,Tokyo
2022-08-13,27.62,24.48,25.96,59.88,Tokyo
2022-08-14,31.01,25.37,27.19,7.66,Tokyo
2022-08-15,31.97,24.22,27.81,0.01,Tokyo
2022-08-16,32.24,25.54,28.27,2,Tokyo
2022-08-17,29.65,23.75,26.76,5.84,Tokyo
2022-08-18,29.49,21.82,25.66,9.74,Tokyo
2022-08-19,29.57,21.14,24.71,0.01,Tokyo
2022-08-20,28.88,21.27,25.02,3.58,Tokyo
2022-08-21,27.68,22.92,25.25,2.95,Tokyo
2022-08-22,29.72,20.99,24.9,0.09,Tokyo
2022-08-23,29.1,23.25,26.24,0.07,Tokyo
2022-08-24,30.86,21.02,26.02,5.82,Tokyo
2022-08-25,29.31,19.95,24.25,1.14,Tokyo
2022-08-26,29.31,24.28,26.42,2.67,Tokyo
2022-08-27,30.54,23.89,26.6,1.9,Tokyo
2022-08-28,24.22,19.03,22.6,8.78,Tokyo
2022-08-29,25.45,17.54,21.3,1.07,Tokyo
2022-08-30,27.54,17.84,22.77,3.99,Tokyo
2022-08-31,29.25,22.93,25.99,3.94,Tokyo
2022-09-01,30.01,24.86,26.85,21.16,Tokyo
2022-09-02,25.11,20.19,23.03,14.56,Tokyo
2022-09-03,28.31,19.24,23.4,0.47,Tokyo
2022-09-04,29.24,21.29,24.49,0.12,Tokyo
2022-09-05,28.55,21.93,24.81,0.28,Tokyo
2022-09-06,28.41,21.97,25.26,0.54,Tokyo
2022-09-07,30.53,24.08,26.49,10.5,Tokyo
2022-09-08,24.86,21.53,22.93,10.02,Tokyo
2022-09-09,27.57,20.5,23.6,0.85,Tokyo
2022-09-10,27.64,18.12,22.7,1.57,Tokyo
2022-09-11,27.03,17.69,21.9,0.01,Tokyo
2022-09-12,28.05,19.32,23.19,0.45,Tokyo
2022-09-13,28.92,20.12,24.33,1.71,Tokyo
2022-09-14,28.94,19.67,24.16,0,Tokyo
2022-09-15,25.35,16.95,21.04,0,Tokyo
2022-09-16,27.43,16.87,22.25,0,Tokyo
2022-09-17,28.49,19.03,23.67,0.96,Tokyo
2022-09-18,27.84,22.38,25.19,61.41,Tokyo
2022-09-19,28.33,24.66,25.97,22.85,Tokyo
2022-09-20,25.72,15.89,22.09,19.32,Tokyo
2022-09-21,21.96,14.39,17.29,0.98,Tokyo
2022-09-22,21.99,14.03,17.69,1.42,Tokyo
2022-09-23,23.77,17.29,20.95,34.1,Tokyo
2022-09-24,27.39,18.35,24.16,62.26,Tokyo
2022-09-25,24.56,16.49,19.96,0.01,Tokyo
2022-09-26,27.26,16.61,21.56,0,Tokyo
2022-09-27,25.7,17.81,21.26,0.06,Tokyo
2022-09-28,23.17,16.39,19.64,0.31,Tokyo
2022-09-29,22.89,17.79,19.85,3.78,Tokyo
2022-09-30,24.91,16.23,19.93,0.23,Tokyo
2022-10-01,25.46,16.05,19.96,0.06,Tokyo
2022-10-02,25.79,15.06,20.12,0,Tokyo
2022-10-03,23.12,15.83,19.49,0,Tokyo
2022-10-04,25.76,17.45,21.57,0.02,Tokyo
2022-10-05,20.87,14.75,18.23,14.38,Tokyo
2022-10-06,14.34,10.16,12.19,11.44,Tokyo
2022-10-07,13.07,10.15,11.31,45.06,Tokyo
2022-10-08,19.57,11.72,15.28,0.37,Tokyo
2022-10-09,20.19,12.07,15.66,10.23,Tokyo
2022-10-10,25.59,13.97,19.79,8.54,Tokyo
2022-10-11,21.39,13.93,17.37,0,Tokyo
2022-10-12,17.58,13.23,15.02,0.67,Tokyo
2022-10-13,15.01,13.28,14.05,7.08,Tokyo
2022-10-14,19.68,13.43,16.39,6.37,Tokyo
2022-10-15,22.74,14.91,18.03,0.47,Tokyo
2022-10-16,22.79,14.7,18.35,0.13,Tokyo
2022-10-17,23.25,17,19.89,2.43,Tokyo
2022-10-18,18.02,11.33,15.51,5.86,Tokyo
2022-10-19,17.67,9.45,12.69,0.4,Tokyo
2022-10-20,18.78,7.18,12.54,0,Tokyo
2022-10-21,19.69,8.39,14.28,0,Tokyo
2022-10-22,21.54,12.26,16.22,0,Tokyo
2022-10-23,22.98,11.97,16.87,0.69,Tokyo
2022-10-24,13.43,9.02,11.54,4.51,Tokyo
2022-10-25,12.83,8.42,10.08,1.82,Tokyo
2022-10-26,16.06,6.53,10.64,0.67,Tokyo
2022-10-27,15.55,5.38,11.03,0,Tokyo
2022-10-28,18.81,6.59,12.9,0,Tokyo
2022-10-29,18.7,8.21,12.63,0,Tokyo
2022-10-30,16.36,7.63,11.82,0,Tokyo
2022-10-31,17.24,7.82,11.82,0.01,Tokyo
2022-11-01,14.7,8.85,11.58,0.58,Tokyo
2022-11-02,21.22,9.51,14.59,0.02,Tokyo
2022-11-03,21.32,8.98,14.81,0,Tokyo
2022-11-04,19.26,10.38,14,0.01,Tokyo
2022-11-05,16.1,8.03,11.82,0,Tokyo
2022-11-06,16.45,6.51,11.19,0,Tokyo
2022-11-07,13.07,8.11,10.43,0.49,Tokyo
2022-11-08,18.84,6.91,11.68,0.01,Tokyo
2022-11-09,17.09,6.32,11.27,0,Tokyo
2022-11-10,19.19,7.23,12.38,0.09,Tokyo
2022-11-11,19.05,8.08,12.85,0,Tokyo
2022-11-12,20.02,9.34,13.81,0.24,Tokyo
2022-11-13,20.03,11.87,16.1,2.71,Tokyo
2022-11-14,15.67,8.93,11.56,0.07,Tokyo
2022-11-15,12.19,7.76,9.59,5.08,Tokyo
2022-11-16,15.42,5.5,9.88,0.05,Tokyo
2022-11-17,13.92,4.9,9.32,0.05,Tokyo
2022-11-18,16.13,5.12,10.19,0,Tokyo
2022-11-19,15.58,6.01,9.84,0,Tokyo
2022-11-20,12.94,5.08,8.8,5.84,Tokyo
2022-11-21,17.85,8.63,11.9,10.58,Tokyo
2022-11-22,18.74,8.48,13.04,0.77,Tokyo
2022-11-23,11.23,7.65,9.35,45.32,Tokyo
2022-11-24,16.99,6.88,11.23,0.22,Tokyo
2022-11-25,15.55,6.98,10.79,0.23,Tokyo
2022-11-26,16.65,9.49,12.95,6.29,Tokyo
2022-11-27,16.04,6.01,10.33,0,Tokyo
2022-11-28,12.33,5.65,9.36,0.45,Tokyo
2022-11-29,19.35,12.81,16.74,15.33,Tokyo
2022-11-30,19.3,9.77,14.75,6.23,Tokyo
2022-12-01,12.02,5.72,8.36,0.16,Tokyo
2022-12-02,10.92,2.95,6.57,0,Tokyo
2022-12-03,13.9,1,6.54,0.02,Tokyo
2022-12-04,17.01,2.83,8.37,0,Tokyo
2022-12-05,10.72,1.69,5.65,10.83,Tokyo
2022-12-06,10.93,2.33,5.38,6.78,Tokyo
2022-12-07,12.66,0.94,6.33,0,Tokyo
2022-12-08,13.93,1.62,6.71,0,Tokyo
2022-12-09,12.41,0.96,6.76,0,Tokyo
2022-12-10,13.84,3.28,8.21,0.05,Tokyo
2022-12-11,13.93,3.28,7.45,0.61,Tokyo
2022-12-12,9.08,1.33,5.05,0.29,Tokyo
2022-12-13,11.21,2.82,5.14,4.39,Tokyo
2022-12-14,10.4,0.86,4.77,0,Tokyo
2022-12-15,10.31,-0.25,4.05,0,Tokyo
2022-12-16,12.87,-0.6,5.15,0,Tokyo
2022-12-17,8.12,0.35,3.91,5.32,Tokyo
2022-12-18,6.88,-1.68,2.25,0.26,Tokyo
2022-12-19,6.88,-2.27,1.18,0,Tokyo
2022-12-20,8.58,-1.2,3.24,0,Tokyo
2022-12-21,9.64,-0.36,3.51,0.82,Tokyo
2022-12-22,9.68,0.43,4.1,20.34,Tokyo
2022-12-23,3.13,-2.37,0.46,0.01,Tokyo
2022-12-24,8.41,-2.77,2.09,0.1,Tokyo
2022-12-25,9.6,-0.93,2.9,0,Tokyo
2022-12-26,7.74,-0.87,2.21,0,Tokyo
2022-12-27,9.51,-0.73,2.9,0,Tokyo
2022-12-28,11.11,0.68,4.37,0,Tokyo
2022-12-29,11.17,0.47,4.46,0,Tokyo
2022-12-30,9.52,-0.91,3.48,0,Tokyo
2022-12-31,9,-0.85,3.67,0,Tokyo
